frame,timestamp,confidence,success,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
12761,425.333,0.98,1,59.4,50.6,482.4,0.301,0.027000000000000003,-0.027999999999999997,0.045556,0.41346499999999997,-0.90938,-0.22920500000000002,0.403031,-0.88602,-0.102,0.42700000000000005,0.01,0.0,1.25,0.0,0.53,2.18,0.0,0.31,0.01,0.18,0.0,0.95,0.52,0.63,0.28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
12762,425.36699999999996,0.98,1,55.4,50.4,483.4,0.306,0.019,-0.026000000000000002,0.034533999999999995,0.42116899999999996,-0.906324,-0.225343,0.42158100000000004,-0.878345,-0.107,0.441,0.01,0.0,1.13,0.0,0.49,2.3,0.0,0.35,0.01,0.19,0.0,0.93,0.55,0.68,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
12763,425.4,0.98,1,51.5,50.2,484.0,0.309,0.016,-0.027000000000000003,0.064307,0.420349,-0.9050809999999999,-0.20810900000000002,0.41785900000000004,-0.8843549999999999,-0.08,0.43799999999999994,0.01,0.0,1.01,0.0,0.51,2.41,0.0,0.36,0.04,0.15,0.01,0.87,0.62,0.65,0.38,0.0,0.05,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
12764,425.43300000000005,0.98,1,47.6,49.9,485.4,0.303,0.017,-0.031,0.067367,0.42374700000000004,-0.903272,-0.19555799999999998,0.41442299999999993,-0.888826,-0.071,0.43700000000000006,0.0,0.0,1.01,0.0,0.58,2.6,0.0,0.4,0.06,0.18,0.03,0.9,0.58,0.63,0.35,0.0,0.05,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
12765,425.467,0.98,1,44.0,49.4,486.1,0.301,0.02,-0.036000000000000004,0.060283,0.412592,-0.908919,-0.18018199999999998,0.415216,-0.8917010000000001,-0.066,0.431,0.0,0.0,0.95,0.0,0.55,2.62,0.0,0.39,0.06,0.12,0.03,0.83,0.58,0.59,0.26,0.0,0.06,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
12766,425.5,0.98,1,40.8,49.1,486.6,0.302,0.023,-0.04,0.061549,0.418795,-0.905993,-0.174811,0.42052,-0.890283,-0.063,0.43700000000000006,0.0,0.0,0.98,0.02,0.53,2.54,0.0,0.4,0.03,0.15,0.08,0.83,0.56,0.55,0.1,0.0,0.01,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
12767,425.533,0.98,1,38.2,48.7,486.4,0.292,0.025,-0.04,0.081073,0.410346,-0.9083190000000001,-0.178039,0.419455,-0.8901459999999999,-0.054000000000000006,0.43200000000000005,0.0,0.0,1.02,0.02,0.45,2.34,0.0,0.38,0.01,0.15,0.09,0.78,0.62,0.56,0.09,0.0,0.03,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
12768,425.56699999999995,0.98,1,36.3,48.3,487.2,0.289,0.022000000000000002,-0.04,0.073652,0.40853,-0.909769,-0.200543,0.430839,-0.879864,-0.071,0.439,0.0,0.0,0.97,0.02,0.46,2.37,0.0,0.27,0.01,0.21,0.17,0.67,0.71,0.54,0.07,0.0,0.05,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
12769,425.6,0.98,1,35.0,47.7,487.9,0.287,0.021,-0.038,0.076945,0.393654,-0.916033,-0.169456,0.41149600000000003,-0.8955200000000001,-0.051,0.418,0.0,0.0,0.91,0.0,0.4,2.21,0.0,0.18,0.01,0.28,0.19,0.71,0.8,0.51,0.05,0.0,0.13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
12770,425.63300000000004,0.98,1,34.3,47.3,488.1,0.28600000000000003,0.012,-0.035,0.077946,0.399432,-0.913443,-0.174978,0.417346,-0.8917430000000001,-0.054000000000000006,0.425,0.0,0.0,0.77,0.0,0.36,2.13,0.0,0.13,0.0,0.33,0.23,0.78,0.8,0.48,0.01,0.0,0.22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
12771,425.667,0.98,1,34.2,47.3,488.1,0.287,0.01,-0.033,0.081343,0.40074499999999996,-0.9125709999999999,-0.176783,0.42355699999999996,-0.888452,-0.053,0.429,0.0,0.0,0.88,0.0,0.34,2.1,0.0,0.24,0.0,0.34,0.18,0.96,0.76,0.54,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
12772,425.7,0.98,1,34.7,46.0,487.5,0.271,-0.009000000000000001,-0.027000000000000003,0.101243,0.390583,-0.914984,-0.165399,0.419332,-0.892639,-0.035,0.42100000000000004,0.05,0.0,0.85,0.0,0.3,2.18,0.0,0.19,0.0,0.31,0.18,1.06,0.67,0.61,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
12773,425.733,0.98,1,36.2,44.9,485.2,0.26,-0.025,-0.024,0.100115,0.362012,-0.926782,-0.160116,0.40526799999999996,-0.9000670000000001,-0.033,0.39799999999999996,0.05,0.0,0.88,0.0,0.27,2.27,0.0,0.25,0.0,0.2,0.17,1.09,0.61,0.65,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
12774,425.767,0.98,1,39.7,43.8,485.0,0.251,-0.055999999999999994,-0.017,0.132495,0.38371,-0.913899,-0.130278,0.388002,-0.9124049999999999,0.001,0.4,0.05,0.0,1.01,0.0,0.16,2.41,0.0,0.21,0.0,0.07,0.27,0.96,0.58,0.62,0.31,0.07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
12775,425.8,0.98,1,45.5,41.4,480.1,0.239,-0.096,-0.019,0.212723,0.358624,-0.9089209999999999,-0.045373000000000004,0.34876,-0.936113,0.09,0.366,0.0,0.0,1.08,0.0,0.12,2.4,0.0,0.43,0.03,0.15,0.35,0.9,0.53,0.72,0.22,0.16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
12776,425.833,0.98,1,53.8,39.1,475.2,0.21100000000000002,-0.14,-0.039,0.285389,0.322187,-0.902634,0.041069999999999995,0.32263200000000003,-0.945633,0.175,0.336,0.01,0.0,1.19,0.0,0.03,2.27,0.1,0.45,0.03,0.36,0.49,0.84,0.32,0.95,0.17,0.21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
12777,425.86699999999996,0.98,1,62.9,35.6,467.7,0.19399999999999998,-0.203,-0.053,0.263702,0.204401,-0.942699,0.10030900000000001,0.310651,-0.945216,0.19,0.266,0.01,0.0,1.42,0.0,0.05,1.7,0.24,0.72,0.08,1.02,0.5,1.05,0.13,1.29,0.1,0.17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12778,425.9,0.98,1,73.0,32.0,466.4,0.17300000000000001,-0.28,-0.062,0.173618,0.284401,-0.9428540000000001,0.140577,0.288393,-0.9471370000000001,0.165,0.294,0.01,0.0,1.51,0.41,0.25,1.0,0.24,1.15,0.23,1.39,0.46,1.75,0.0,1.72,0.07,0.08,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12779,425.93300000000005,0.82,1,80.8,28.0,463.5,0.174,-0.309,-0.064,0.356381,0.31890599999999997,-0.878232,0.12953199999999998,0.260173,-0.956834,0.259,0.306,0.0,0.0,1.63,0.41,0.25,0.96,0.14,1.38,0.23,1.18,0.29,2.02,0.0,1.26,0.19,0.16,0.02,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12780,425.967,0.98,1,105.9,25.1,495.1,0.149,-0.484,-0.11699999999999999,0.499205,0.202671,-0.842448,0.25363800000000003,0.189326,-0.9485899999999999,0.39799999999999996,0.215,0.13,0.0,1.41,0.41,0.22,1.12,0.0,1.37,0.18,0.53,0.21,2.25,0.0,0.86,0.47,0.45,0.02,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12781,426.0,0.98,1,114.5,22.3,499.4,0.128,-0.516,-0.14400000000000002,0.454771,0.105196,-0.884374,0.257015,0.138822,-0.956385,0.369,0.132,0.4,0.0,1.43,0.0,0.0,1.65,0.0,0.98,0.0,0.0,0.65,2.14,0.04,0.12,0.56,0.59,0.02,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12782,426.033,0.93,1,121.9,20.5,505.1,0.092,-0.537,-0.161,0.49346999999999996,0.089023,-0.865195,0.23176799999999997,0.22191799999999998,-0.9471200000000001,0.381,0.17,0.73,0.0,1.39,0.0,0.0,1.58,0.0,0.84,0.0,0.0,1.0,2.39,0.12,0.12,0.39,0.63,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12783,426.06699999999995,0.93,1,123.0,20.5,506.8,0.08,-0.53,-0.165,0.500571,0.089275,-0.86108,0.17523699999999998,0.211459,-0.961549,0.355,0.16399999999999998,0.88,0.0,1.38,0.1,0.0,1.46,0.0,0.62,0.0,0.0,1.62,2.37,0.25,0.03,0.39,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12784,426.1,0.93,1,127.5,19.2,512.3,0.085,-0.5579999999999999,-0.168,0.489666,0.114248,-0.864392,0.212044,0.20102799999999998,-0.95636,0.368,0.171,0.79,0.0,1.37,0.26,0.0,1.24,0.0,0.63,0.0,0.0,1.77,2.17,0.22,0.12,0.76,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12785,426.13300000000004,0.93,1,130.7,18.2,515.7,0.105,-0.58,-0.171,0.5035970000000001,0.05449,-0.8622190000000001,0.226638,0.156773,-0.9612790000000001,0.381,0.115,0.67,0.0,1.28,0.33,0.0,1.13,0.0,0.42,0.0,0.0,2.01,2.24,0.14,0.34,1.18,0.68,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12786,426.167,0.93,1,134.1,17.4,521.5,0.1,-0.591,-0.174,0.49728599999999995,0.041675,-0.866585,0.23091,0.11563699999999999,-0.9660790000000001,0.37799999999999995,0.086,0.54,0.0,1.19,0.28,0.0,1.11,0.0,0.5,0.0,0.0,1.86,2.4,0.0,0.61,1.27,0.77,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12787,426.2,0.93,1,137.4,16.6,526.0,0.092,-0.589,-0.17800000000000002,0.497195,0.057504,-0.8657309999999999,0.184204,0.115453,-0.9760840000000001,0.354,0.094,0.61,0.0,1.22,0.22,0.0,1.34,0.0,0.53,0.0,0.0,1.92,2.85,0.0,0.78,1.03,1.2,0.01,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12788,426.233,0.93,1,140.8,15.6,531.8,0.09300000000000001,-0.591,-0.184,0.5275380000000001,0.082081,-0.845557,0.178134,0.126936,-0.975784,0.37,0.114,0.53,0.0,1.24,0.44,0.0,1.46,0.0,0.86,0.0,0.0,2.37,2.98,0.0,0.92,1.11,1.2,0.03,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12789,426.267,0.93,1,147.4,13.7,543.3,0.08199999999999999,-0.59,-0.19399999999999998,0.376309,0.080858,-0.922959,0.214533,0.143147,-0.9661700000000001,0.303,0.11800000000000001,0.61,0.0,1.32,0.65,0.0,1.78,0.0,1.09,0.0,0.0,2.48,3.14,0.0,0.77,1.19,1.37,0.05,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12790,426.3,0.93,1,152.0,12.5,552.7,0.086,-0.594,-0.20199999999999999,0.40874099999999997,0.072757,-0.9097459999999999,0.22962399999999997,0.128487,-0.9647610000000001,0.32799999999999996,0.107,0.61,0.0,1.24,0.65,0.0,1.66,0.0,1.4,0.0,0.0,2.56,2.88,0.02,0.51,1.5,1.17,0.07,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12791,426.333,0.93,1,155.1,11.4,558.5,0.086,-0.6,-0.209,0.43939300000000003,0.07852100000000001,-0.894856,0.22735999999999998,0.105868,-0.968039,0.344,0.099,0.77,0.0,1.25,0.54,0.0,1.67,0.0,1.63,0.0,0.0,2.31,2.95,0.02,0.19,1.4,1.44,0.05,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12792,426.36699999999996,0.93,1,157.6,10.6,562.9,0.086,-0.5920000000000001,-0.21100000000000002,0.429451,0.070212,-0.9003559999999999,0.225271,0.11694700000000001,-0.967252,0.337,0.1,0.84,0.0,1.22,0.43,0.0,1.41,0.0,1.57,0.0,0.0,2.31,2.94,0.02,0.04,1.43,1.41,0.07,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12793,426.4,0.93,1,158.8,9.6,563.4,0.084,-0.594,-0.20800000000000002,0.465825,0.098314,-0.8793979999999999,0.216928,0.135202,-0.966779,0.354,0.126,0.91,0.0,1.25,0.61,0.0,1.34,0.0,1.37,0.0,0.0,2.06,3.03,0.0,0.09,1.49,1.67,0.03,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12794,426.43300000000005,0.93,1,159.9,9.1,564.1,0.091,-0.584,-0.217,0.391623,0.036555000000000004,-0.919399,0.21602,0.127021,-0.968092,0.311,0.086,0.98,0.0,1.15,0.63,0.0,1.17,0.0,1.06,0.0,0.0,1.75,2.81,0.0,0.06,1.64,1.56,0.03,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12795,426.467,0.93,1,160.6,9.1,566.0,0.081,-0.586,-0.214,0.335108,0.083942,-0.938433,0.22615300000000002,0.123776,-0.9661959999999999,0.287,0.109,0.97,0.0,1.11,0.57,0.0,1.0,0.0,1.16,0.0,0.0,1.86,2.76,0.0,0.06,1.47,1.49,0.1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12796,426.5,0.93,1,162.4,8.5,568.9,0.079,-0.585,-0.212,0.48264799999999997,0.081149,-0.8720469999999999,0.221807,0.13735,-0.965369,0.366,0.11800000000000001,0.99,0.0,1.17,0.49,0.0,1.05,0.0,1.22,0.0,0.0,2.44,2.65,0.0,0.0,1.42,1.32,0.11,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12797,426.533,0.93,1,164.6,8.0,572.6,0.076,-0.584,-0.215,0.44906999999999997,0.024307,-0.893166,0.22245,0.078555,-0.971774,0.34600000000000003,0.055,1.1,0.0,1.25,0.34,0.0,1.18,0.0,1.42,0.0,0.0,2.43,2.86,0.03,0.05,1.19,1.39,0.11,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12798,426.56699999999995,0.93,1,165.8,7.3,573.5,0.07400000000000001,-0.5720000000000001,-0.21600000000000003,0.436403,0.056563,-0.8979719999999999,0.211279,0.11505499999999999,-0.9706309999999999,0.33399999999999996,0.092,1.26,0.0,1.3,0.35,0.0,1.53,0.0,1.48,0.0,0.0,2.44,2.9,0.06,0.05,1.28,1.43,0.04,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12799,426.6,0.93,1,167.6,6.9,575.6,0.077,-0.5720000000000001,-0.221,0.412311,0.05952999999999999,-0.9090959999999999,0.19708399999999998,0.11012100000000001,-0.974182,0.313,0.09,1.32,0.0,1.22,0.34,0.0,1.76,0.0,1.57,0.0,0.0,1.89,3.06,0.06,0.05,1.09,1.4,0.16,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12800,426.63300000000004,0.93,1,169.0,7.1,576.5,0.076,-0.573,-0.221,0.372187,0.039844,-0.9273020000000001,0.213054,0.097256,-0.9721879999999999,0.299,0.07200000000000001,1.25,0.0,1.22,0.42,0.0,2.09,0.0,1.65,0.0,0.0,2.11,3.04,0.02,0.0,1.25,1.4,0.16,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12801,426.667,0.93,1,170.7,7.5,577.9,0.076,-0.5710000000000001,-0.21899999999999997,0.41872200000000004,0.047855,-0.906853,0.224539,0.10678599999999999,-0.9685969999999999,0.33,0.08199999999999999,1.22,0.0,1.21,0.49,0.0,2.14,0.0,1.71,0.0,0.0,1.97,3.12,0.21,0.0,1.32,1.57,0.14,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12802,426.7,0.93,1,172.8,7.9,579.9,0.075,-0.5710000000000001,-0.223,0.288519,0.080838,-0.9540549999999999,0.211758,0.10808800000000002,-0.971327,0.254,0.098,1.28,0.0,1.32,0.49,0.0,2.14,0.0,1.84,0.0,0.0,2.04,3.12,0.3,0.0,1.44,1.58,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12803,426.733,0.93,1,174.3,8.3,580.2,0.078,-0.5660000000000001,-0.22,0.31611100000000003,0.072966,-0.9459120000000001,0.21815500000000002,0.101349,-0.9706370000000001,0.272,0.091,1.24,0.0,1.29,0.54,0.0,1.87,0.0,1.74,0.0,0.0,2.0,3.02,0.39,0.05,1.29,1.62,0.06,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12804,426.767,0.93,1,177.1,9.3,581.9,0.076,-0.5670000000000001,-0.221,0.304699,0.116222,-0.9453309999999999,0.23426799999999998,0.10880799999999999,-0.9660639999999999,0.275,0.11699999999999999,1.23,0.01,1.38,0.56,0.0,1.68,0.0,1.53,0.0,0.0,2.03,3.03,0.18,0.05,0.99,1.58,0.07,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12805,426.8,0.93,1,179.2,9.9,584.6,0.08199999999999999,-0.5710000000000001,-0.223,0.31496,0.077189,-0.945961,0.21056999999999998,0.108294,-0.971562,0.267,0.096,1.13,0.01,1.39,0.6,0.0,1.54,0.0,1.26,0.01,0.0,1.95,3.03,0.13,0.05,0.8,1.64,0.07,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12806,426.833,0.93,1,179.9,10.6,583.8,0.085,-0.57,-0.225,0.323535,0.029899000000000002,-0.945744,0.21425999999999998,0.096939,-0.9719549999999999,0.273,0.066,1.18,0.01,1.51,0.61,0.0,1.37,0.0,1.28,0.01,0.0,2.18,3.25,0.12,0.0,0.9,1.55,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12807,426.86699999999996,0.93,1,180.7,10.5,586.2,0.08800000000000001,-0.565,-0.228,0.337397,0.019824,-0.941154,0.214401,0.09478400000000001,-0.9721360000000001,0.281,0.06,1.23,0.0,1.39,0.6,0.0,1.17,0.0,1.36,0.01,0.0,2.11,3.26,0.21,0.0,0.92,1.59,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12808,426.9,0.93,1,182.2,11.3,588.1,0.094,-0.561,-0.23,0.287265,0.020095,-0.9576399999999999,0.21409699999999998,0.089447,-0.972708,0.254,0.057,1.31,0.0,1.24,0.52,0.01,0.99,0.0,1.4,0.0,0.0,2.25,3.16,0.33,0.04,0.9,1.46,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12809,426.93300000000005,0.93,1,181.6,11.9,584.7,0.09,-0.5579999999999999,-0.22899999999999998,0.2902,0.032675,-0.956408,0.23096,0.098647,-0.96795,0.264,0.068,1.27,0.0,1.07,0.63,0.01,1.05,0.0,1.42,0.0,0.0,2.31,2.9,0.57,0.04,0.61,1.4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12810,426.967,0.93,1,182.3,12.7,584.5,0.08900000000000001,-0.5579999999999999,-0.23,0.255652,0.054553,-0.9652280000000001,0.23272800000000002,0.099223,-0.967467,0.248,0.079,1.13,0.0,1.16,0.73,0.01,1.18,0.0,1.52,0.0,0.0,2.37,2.84,0.68,0.13,0.64,1.33,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12811,427.0,0.93,1,182.6,13.8,583.2,0.09,-0.556,-0.22899999999999998,0.333518,0.043991,-0.941717,0.232514,0.10393599999999999,-0.967024,0.28800000000000003,0.077,1.01,0.0,1.22,0.92,0.0,1.39,0.0,1.49,0.0,0.0,2.58,2.73,0.72,0.12,0.55,1.58,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12812,427.033,0.93,1,183.4,14.9,582.9,0.08800000000000001,-0.5670000000000001,-0.231,0.32900799999999997,0.032125,-0.94378,0.26585,0.095099,-0.959312,0.303,0.067,0.89,0.0,1.41,0.8,0.0,1.33,0.0,1.41,0.0,0.0,2.73,2.73,0.39,0.19,0.78,1.64,0.02,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12813,427.06699999999995,0.93,1,183.1,16.5,580.5,0.08800000000000001,-0.561,-0.23199999999999998,0.33319699999999997,0.030307,-0.94237,0.24961799999999998,0.08429400000000001,-0.9646680000000001,0.297,0.06,0.82,0.0,1.37,0.56,0.0,1.35,0.0,1.29,0.0,0.0,3.72,2.59,0.21,0.13,0.77,1.43,0.02,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12814,427.1,0.93,1,183.9,18.1,580.4,0.091,-0.5579999999999999,-0.231,0.300654,0.036162,-0.953047,0.23227199999999998,0.08812,-0.968651,0.271,0.065,0.79,0.0,1.38,0.47,0.0,1.29,0.0,1.28,0.0,0.0,3.62,2.57,0.02,0.13,0.93,1.39,0.02,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12815,427.13300000000004,0.93,1,184.1,19.6,578.7,0.08800000000000001,-0.5589999999999999,-0.231,0.28498,0.045429000000000004,-0.957456,0.227794,0.086491,-0.96986,0.26,0.068,0.9,0.0,1.36,0.52,0.0,1.49,0.0,1.28,0.0,0.0,3.07,2.62,0.07,0.06,0.9,1.29,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12816,427.167,0.93,1,184.9,21.0,579.5,0.092,-0.5479999999999999,-0.233,0.35588000000000003,0.003199,-0.934526,0.20783800000000002,0.076316,-0.975182,0.287,0.042,0.92,0.0,1.32,0.73,0.0,1.41,0.0,1.24,0.0,0.0,2.05,2.68,0.1,0.03,0.84,1.42,0.05,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12817,427.2,0.93,1,185.3,22.5,579.6,0.087,-0.541,-0.235,0.333204,0.032208,-0.942305,0.202684,0.0786,-0.9760850000000001,0.272,0.057999999999999996,0.9,0.0,1.27,0.66,0.0,1.41,0.0,1.27,0.0,0.0,1.66,2.87,0.1,0.0,0.79,1.34,0.05,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12818,427.233,0.93,1,185.6,23.5,578.1,0.08800000000000001,-0.539,-0.235,0.35084499999999996,0.022090000000000002,-0.9361729999999999,0.20867399999999997,0.084651,-0.9743149999999999,0.285,0.055999999999999994,0.87,0.0,1.19,0.61,0.0,1.23,0.0,1.32,0.0,0.0,1.63,2.82,0.1,0.0,0.71,1.34,0.05,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
